id,title,aliases,bpm,artist,level
792,Scarlet Lance,scarlet lance|麒麟X夜刀|红烧狮子头|朗基努斯之枪|红色紧身裤|狗含剑|红叉|火枪|斯卡雷特开源|红枪|叉子|朗基努斯枪|斯卡雷特开元|狗罕见|苍响|红温叉子|狗叼戟|sl|戟,185,MASAKI（ZUNTATA）「グルーヴコースター 3EX ドリームパーティー」より,STD 6 | STD 9 | STD 12+ | STD 14
791,極圏,極圏|sdvx|極圈|急圈|🐔⭕|极圈|只因圈|寄圈|🐔⭕️|鸡圈|肌肉奶龙|鸡犬|NTR|黄毛|人妻,207,cosMo VS dj TAKA「SOUND VOLTEX」より,STD 6 | STD 9 | STD 12+ | STD 14
789,ロキ,ロキ|roki|洛基|嘴巴吃烤串|口干|ruaki|㕩|口≠|口丰|信者|口不等号|口半,150,みきとP,STD 4 | STD 8 | STD 10+ | STD 11+ | STD 13
788,ヒバナ,ヒバナ|匕八十|大狙架miku|狙击初音未来|狙击初音|匕八卜|七八十|fufu遇刺|火花|hibana|k杀|爆头初音|初音未来被爆头|初音爆头|tsubaki|大狙架初音|7810|狙击fufu|大狙怼脸|狙初音|狙击小日本|狙击miku|大狙架fufu,200,DECO*27,STD 5 | STD 8 | STD 11 | STD 12 | STD 13
786,ネ！コ！,ネ！コ！|nero|neko|流浪猫之心|野良猫|ne！ko！|节粮猫|zood|猫|ネコ|咪咪,182,パトリシア・オブ・エンド(CV：高森奈津美)、黒木 未知(CV：仙台エリ)、夕莉 シャチ(CV：浅川悠)、明日原 ユウキ(CV：種﨑敦美)「ノラと皇女と野良猫ハート」,STD 5 | STD 7+ | STD 10+ | STD 12+
784,My First Phone,my first phone|爷の手机|别急20|中二的雨|手机|电话|☎️|小灵通|我的第一部手机|别急3|座机|👴的第一部手机|我的手机|我的第一个手机|iPhone15ProMax,114,cubesato,STD 6 | STD 8+ | STD 12+ | STD 13+
783,怒槌,怒槌|怒锤|😡👊|该罚|愤怒的锤子|ikazuchi|努吹|梅西哥打交|怒捶|😡🔨|神之一锤|屎|初代大便|怒怒|理财产品|把你妈妈抓走|怒！！,200,光吉猛修,STD 7 | STD 9+ | STD 13 | STD 14+
782,SILENT BLUE,silent blue|水晶迪克|sb|↓↑|乙醇姬|色篮|静蓝|蓝绿|四块钱|默蓝|静谧的蓝|水神9,210,かねこちはる,STD 6 | STD 8+ | STD 12+ | STD 14+
781,フィクサー,フィクサー|黑山羊吃席|fixer|修人|黑暗海底谭|牛头人喝酒|黑山羊,135,ぬゆり,STD 4 | STD 7+ | STD 10 | STD 13
780,はやくそれになりたい！,はやくそれになりたい！|音街鳗|音街|😫|想快点成为那个样子|i wanna be it|蓝瓶尖叫|想快点变成那个样子,185,キノシタ feat. 音街ウナ,STD 6 | STD 8 | STD 10+ | STD 11+ | STD 13
778,このふざけた素晴らしき世界は、僕の為にある,,152,n.k,STD 4 | STD 7+ | STD 10+ | STD 12+
777,花と、雪と、ドラムンベース。,花と、雪と、ドラムンベース。|雪鸡|花雪一堆日本字|冬之花|别急6|花😋、雪🤤、😘😨🥵🤢😈🤣😅。|四月的雪|舞萌金曲|快慢刀|🌸❄️|六块钱|🌸1⃣️🛞|花一轮|雪球|花雪|昭和金曲|花，雪和bass|花花花花花花一轮|🌸①🛞|间奏9秒|昭和女人|ktv金曲,180,kanone feat. せんざい,STD 6 | STD 8+ | STD 12+ | STD 14 | STD 13+
773,We Gonna Journey,we gonna journey|wgj|我们要旅行|王国军|我们去旅行|红色长角|我们去旅游|我与神祖共旅行,160,Queen P.A.L.,STD 7 | STD 9 | STD 12+ | STD 13+
772,あねぺったん,あねぺったん|便当|假酒|月铃姐妹|姐姐好平|醋溜便当|彩绿便当歌,180,月鈴姉妹(イロドリミドリ),STD 5 | STD 8 | STD 10+ | STD 13
771,なるとなぎのパーフェクトロックンロール教室,なるとなぎのパーフェクトロックンロール教室|冒牌⑨|摇滚教室|箱部鸣与小佛凪的完美摇滚教室|琪露诺的完美算数教室|⑨|中二教室|数学教室|彩绿琪露诺,216,イロドリミドリ,STD 6 | STD 7+ | STD 11 | STD 13+
770,"Help me, あーりん！","help me, あーりん！|救我|帮我阿李安|帮我|帮帮我|月铃姐妹|彩绿永琳|教我，永琳！|erin！erin！",183,イロドリミドリ,STD 5 | STD 7+ | STD 10+ | STD 12+
769,進捗どうですか？,進捗どうですか？|进步|进度如何|进展如何|进度|八云橙|进度怎么样了,199,sumijun(Halozy) feat. ななひら(Confetto),STD 6 | STD 8+ | STD 11 | STD 13+
768,アマノジャクリバース feat. ｙｔｒ,アマノジャクリバース feat. ｙｔｒ|🚸|天邪鬼反转|0梦过马路|天邪鬼|灵梦过街|ytr|过马路|灵梦过马路,160,魂音泉,STD 5 | STD 8 | STD 11 | STD 13+
766,サドマミホリック,サドマミホリック|灵梦撒钱|灵梦撒币|撒币|撒币的灵梦|灵梦撒比,200,ビートまりお（COOL&CREATE）,STD 6 | STD 8+ | STD 11+ | STD 12 | STD 13
762,Xevel,xevel|邪恶vel|宵崎奏|女人唱歌男人死|健身房|女鬼小气走|黑白双gay|希尔薇|累死人不偿命|叉evel|苦命鸳鸯|希沃|高塔|X,176,Tatsh,STD 5 | STD 8+ | STD 12+ | STD 14
760,ミラクルペイント,,215,OSTER project,STD 5 | STD 7 | STD 10+ | STD 13
758,初音ミクの激唱,初音ミクの激唱|鸡场|初音未来的激唱|🐔🎤|姬昌|机场|激唱|大葱天使|暴走p的激唱|初音未来激唱,200,Storyteller,STD 7 | STD 8+ | STD 12 | STD 14
757,おねがいダーリン,おねがいダーリン|拜托了，亲爱的|拜托了原神|拜托了darling|拜托了亲爱的|one,180,ONE (song by ナナホシ管弦楽団),STD 5 | STD 7 | STD 11 | STD 12+
756,彗星ハネムーン,彗星ハネムーン|彗星|彗星蜜月,145,ナユタン星人,STD 4 | STD 7 | STD 10 | STD 12
755,インビジブル,インビジブル|透明人|invisible|透明人间|建筑工地,192,kemu,STD 6 | STD 8 | STD 11 | STD 12 | STD 13+
754,larva,larva|蓝色尖锐湿疣|雪降雨|龟头结冰|岩浆|冰|拉完|神之震惊|辣蛙|拉瓦|幼虫|pupa2|源石虫|虫|＝⚡️★|萨菲|青泥石|区|蛆|说的道理,202,ガリガリさむし,STD 7 | STD 9 | STD 12+ | STD 14+
748,Brain Power,brain power|观星|脑力|bp|佐助|圣诞老头|地精老头|bass kick|o-oooooooooo|脑力量|地精小老头|o-ooooooo aaaa-e-a-a|地雷,170,NOMA,STD 5 | STD 8+ | STD 11+ | STD 13
747,Seyana. ～何でも言うことを聞いてくれるアカネチャン～,seyana. ～何でも言うことを聞いてくれるアカネチャン～|seyana|不管说什么都在听着的琴叶茜酱|小茜|说的事呢|sodayo|akane|琴叶茜,144,GYARI,STD 4 | STD 7+ | STD 10+ | STD 13
745,World Vanquisher,world vanquisher|mother vanquisher|金手指|😎👆|奶龙征服者|wv|世界征服者|🤓☝️|手感噔噔|中二谭|春晚2|噔噔噔噔噔|世征|春晚机器人|三点饮茶|威猛先生|秧歌bot|春晚机器人舞|☝️|林楠|🤓☝|🤓👆|中二送披萨|🤓☝🏻|2025春晚|我的碗筷洗|市政|切比|噔噔噔|mothervanquisher,170,void (Mournfinale),STD 6 | STD 9+ | STD 12+ | STD 14
744,Session High⤴,session high⤴|↗️|⬆️|⤴️|↑,200,イロドリミドリ,STD 6 | STD 7+ | STD 10+ | STD 12+
743,ENERGY SYNERGY MATRIX,energy synergy matrix|标esm|esm|沙雕猫|esm跑|神经猫|恶俗猫|饿死猫|跑路猫|dxesm|傻吊猫|dxesm跑|邮政|一只猫拖着另一只猫跑,160,Tanchiky,DX 4 | DX 8 | DX 11 | DX 13 ; STD 6 | STD 7+ | STD 13 | STD 13+
741,LOVE EAST,love east|爱东方|转转|爱东|爱吃,168,暁Records,STD 5 | STD 7 | STD 10+ | STD 12+
740,妄想感傷代償連盟,妄想感傷代償連盟|海底谭难民营|阿姨压一压|代偿联盟|盲肠肝脏大肠年龄|鬼|妄想|妄想感伤代偿联盟|啊咿呀咿呀|联盟|妄想感伤|盲肠肛肠大肠联盟|ghost|妄伤|小海底谭|初音未来防毒面具|dscf|mkdr|初音未来蹲大牢|阿姨压一压～,110,DECO*27,STD 3 | STD 7 | STD 9+ | STD 11 | STD 13
739,アウターサイエンス,アウターサイエンス|次の|界外科学|outer science,195,じん,STD 5 | STD 8 | STD 12+ | STD 13
738,バレリーコ,バレリーコ|芭蕾舞者|照镜子|芭蕾,150,みきとP,STD 5 | STD 7 | STD 10+ | STD 12+
737,フリィダム ロリィタ,フリィダム ロリィタ|洛丽塔|喂饭|嘘嘘|喂美少女嘘嘘|自由洛丽塔|自由的洛丽塔|freedom lolita,150,ねじ式,STD 5 | STD 7 | STD 10 | STD 12+
736,シャルル,シャルル|汁儿儿|三力儿儿|查尔斯|夏露露|charles,145,バルーン,DX 3 | DX 6 | DX 9 | DX 11 ; STD 5 | STD 7 | STD 9+ | STD 12+
733,WARNING×WARNING×WARNING,warning×warning×warning|www|warning|条纹过膝袜|注意注意注意|小丑|星条旗|警告警告警告|克劳恩皮丝|万宁星星,172,暁Records,DX 3 | DX 7 | DX 9+ | DX 11+ ; STD 6 | STD 7+ | STD 10+ | STD 12+
732,Doll Judgment,doll judgment|玩偶审判|人形裁判|人偶审判|人形审判|人偶|dj|玩偶|人偶裁判|人偶裁决,230,ぬるはち,STD 5 | STD 8+ | STD 12 | STD 13+
731,疾走あんさんぶる,疾走あんさんぶる|疾走乐队|疾走|骚灵三姐妹,195,ビートまりお（COOL&CREATE）,STD 6 | STD 8+ | STD 11+ | STD 13+
730,天狗の落とし文 feat. ｙｔｒ,天狗の落とし文 feat. ｙｔｒ|天狗|犹太人|天狗落|天狗的匿名信|天狗的无名文书|ytr|天狗落文|天狗之落|天狗の落とし文,160,魂音泉,DX 3 | DX 7 | DX 10 | DX 13+ ; STD 5 | STD 7+ | STD 11+ | STD 12+
729,永遠のメロディ,永遠のメロディ|永远的旋律|永远的melody|永远的节奏|东方蓬千歌|永远,155,あ～るの～と（いえろ～ぜぶら）,STD 6 | STD 7 | STD 10 | STD 12
728,エンドマークに希望と涙を添えて,エンドマークに希望と涙を添えて|筋肉女神|梦泪|希望泪|🙂|为结局添上希望与泪水|希望累|梦之泪伤|四大天王,257,cosMo＠暴走P,STD 6 | STD 9+ | STD 12+ | STD 14
725,Still,still|仍然|七对奈子,176,イロドリミドリ,STD 5 | STD 7+ | STD 11 | STD 13
724,TRUST,trust|足控|大脚丫子|脚歌|玉足|玉足冰棍|老冰棍|小仏凪吃雪糕|🦶|信任|狱卒|湿身少女翘脚吃冰糕|糯香柠檬茶|yokidou|合乎粥礼|光吉猛修唱歌,190,小仏 凪(CV:佐倉 薫),STD 6 | STD 7+ | STD 11 | STD 13
723,猫祭り,猫祭り|哈祭咪|喵卷|学猫叫|猫抓板|😺|绝赞101|猫|洗面奶|喵喵喵喵|哈基米钻奈子|猫寄|猫祭|哈寄米,160,箱部 なる(CV:M・A・O),STD 4 | STD 8 | STD 11+ | STD 13
722,キレキャリオン,キレキャリオン|乃保|切下|carry on|电锯娘|奶包|继续切|电锯女|电锯2|切下吧carryon|小电锯|kire carry on|电锯人|电锯,170,ポリスピカデリー「#コンパス」,STD 6 | STD 7 | STD 10 | STD 13
720,アルカリレットウセイ,アルカリレットウセイ|露露卡莉莉卡噜啦哩啦噜啦啦|莉莉卡|魔法少女举大棒|碱性劣等生|魔法少女,158,かいりきベア「#コンパス」,STD 6 | STD 7 | STD 10+ | STD 12+
719,ダンスロボットダンス,ダンスロボットダンス|👆🏻😑👇🏻|dance robot dance|dancerobotdance|跳舞机器人跳舞|机器人跳舞|☝😑👇|drd|小v|跳舞机器人|voidoll|↑↓|机器人舞|👆👇|舞蹈机器人舞蹈|舞蹈机器人|up side up side down,190,ナユタン星人「#コンパス」,DX 3 | DX 7 | DX 9 | DX 12+ ; STD 6 | STD 8 | STD 11 | STD 13
717,ナンセンス文学,ナンセンス文学|o.o|拍手文学|无意义文学|废话文学|海底谭文学|latata|文学,154,Eve,STD 5 | STD 7+ | STD 11+ | STD 13+
710,Excalibur ～Revived resolution～,excalibur ～revived resolution～|生煎2|圣剑2|圣剑二|福瑞2|生煎二|ex咖喱棒|福瑞跑步2,200,Project Grimoire,STD 5 | STD 10 | STD 13 | STD 14+
707,人生リセットボタン,人生リセットボタン|人生重置按钮|人生重开|人生重置键|人生重启键|人生重置|dame|remake|人生重启|人生复位按钮|人生重来键|重开按钮|人生|人生reset button|人生重启按钮,200,kemu,STD 6 | STD 8+ | STD 11+ | STD 13+
706,ドーナツホール,ドーナツホール|甜圈洞|甜甜圈|🍩|甜甜圈洞,252,ハチ,STD 5 | STD 7+ | STD 11+ | STD 13+
704,スターナイトスノウ,星夜之雪,180,n-buna × Orangestar,STD 5 | STD 7 | STD 10 | STD 11
702,白い雪のプリンセスは,,200,のぼる↑,STD 6 | STD 8 | STD 11+ | STD 12+
701,SPICY SWINGY STYLE,spicy swingy style|巨乳|大奶子|好大|果皇壮如牛|sss|高坂穗乃果,242,明坂 芹菜(CV:新田 恵海),STD 5 | STD 8+ | STD 11+ | STD 13
700,Tic Tac DREAMIN’,tic tac dreamin’|粉毛睡衣|⏰|emu|千早爱音|睡衣,125,天王洲 なずな(CV:山本 彩乃),STD 4 | STD 7 | STD 9 | STD 12
699,Bang Babang Bang!!!,bang babang bang!!!|bbb|大奶子|太大了|邦邦邦邦|邦邦|bbbb|大胸|邦邦邦|大柰子,200,御形 アリシアナ(CV:福原 綾香),STD 5 | STD 8 | STD 11+ | STD 13
698,アンノウン・マザーグース,アンノウン・マザーグース|不为人知的鹅妈妈童谣|鹅妈妈童谣|鹅妈妈|仁王盾|妈妈鹅|未知的母鹅|unknown mother goose|大鹅妈妈,222,wowaka,STD 3 | STD 7 | STD 11 | STD 13
697,砂の惑星 feat. HATSUNE MIKU,砂の惑星 feat. hatsune miku|砂之惑星|划龙舟|沙之惑星|沙星|砂惑|砂之行星|砂星|砂の惑星|别急18|沙之行星|最速殿堂,95,ハチ,STD 2 | STD 7+ | STD 10+ | STD 13
696,拝啓ドッペルゲンガー,拝啓ドッペルゲンガー|我裂开来|分身|拜启|敬启我的分身|敬启分身|影分身十字斩|敬启|yhc|二重身,181,kemu,STD 5 | STD 8 | STD 12+ | STD 13+
693,咲キ誇レ常世ノ華,咲キ誇レ常世ノ華|常世|永远盛开在世上的灿烂花|咲華|常世华|常世之华,170,Sou×マチゲリータ,STD 5 | STD 8 | STD 11+ | STD 13
691,ようこそジャパリパークへ,,170,どうぶつビスケッツ×PPP「けものフレンズ」,DX 4 | DX 7 | DX 9 | DX 11+ ; STD 5 | STD 7+ | STD 9+ | STD 12 | STD 12+
690,泡沫、哀のまほろば,泡沫、哀のまほろば|泡沫哀|妹红泡水|泡沫|藤原妹红,155,幽閉サテライト,STD 4 | STD 7 | STD 10 | STD 12
688,Calamity Fortune,calamity fortune|常发|卡拉米提佛纯|穿越火线|标cf|早苗教你画星星|leaf教你画星星|标准cf|灾厄命运|sdcf|小鸟游没几几|cf|dxcf|东风谷早苗|风神录五面道中,200,LeaF,DX 4 | DX 8 | DX 11 | DX 13+ ; STD 7 | STD 9 | STD 12+ | STD 14
685,フラジール,フラジール|易碎品|脆弱|七海娜娜米|易碎|fragile,127,ぬゆり,STD 5 | STD 7+ | STD 9+ | STD 12+
684,エイリアンエイリアン,エイリアンエイリアン|河南人|常陆茉子|外星人外星人|👽|奥利奥利安|阿里安|alien|✋🏻😐✋🏻|奥利安奥利安|外星人|alien alien,152,ナユタン星人,STD 4 | STD 8 | STD 10 | STD 12+
683,白ゆき,白ゆき|白雪|白夜行|美少女亲嘴|白雪歌送武判官归京|白yuki|女同亲嘴|月代雪,210,n-buna,STD 5 | STD 8 | STD 11+ | STD 13
682,幸せになれる隠しコマンドがあるらしい,幸せになれる隠しコマンドがあるらしい|幸隐|结月流汗|似乎有着能够变得幸福的隐藏指令|↓→↑→→↓→→↑↑↓↓←→←→|紫砂|视力检测|→↓↑→→↓→→↑↑↓↓←→←→|幸福指令|むちゃぶり|喵梦|结月缘|⭐🌧️|结月缘黑丝兔女郎|😅|有款游戏越打越年轻|上上下下左右左右|👆👆👇👇👈👉👈👉,142,うたたP,STD 6 | STD 9 | STD 12+ | STD 14
681,猛進ソリストライフ！,猛進ソリストライフ！|猛进|月玲那知|小提琴|庞德,189,月鈴 那知(CV:今村 彩夏),STD 7 | STD 9 | STD 12+ | STD 13+
680,My Dearest Song,my dearest song|白奈|我最亲爱的乐曲|teravolt|母人拉大提琴|我爱歌|生日歌|大提琴|女人拉提琴,145,月鈴 白奈(CV:高野 麻里佳),STD 5 | STD 8 | STD 11+ | STD 13
679,チルノのパーフェクトさんすう教室　⑨周年バージョン,チルノのパーフェクトさんすう教室 ⑨周年バージョン|99|笨蛋教室|9周年教室|9周年|九周年|⑨|算数教室|baka|机厅几卡|9|9周年算数教室|dxbaka|dx琪露诺|琪露诺|新琪露诺教室|算数,175,IOSYSと愉快な⑨周年フレンズ,DX 3 | DX 7 | DX 9 | DX 12+ ; STD 5 | STD 7+ | STD 10+ | STD 13
676,Starlight Dance Floor,starlight dance floor|大姐姐魔理沙|sdf|星光舞厅|星光大道|夜店魔理沙|星光舞池,128,発熱巫女～ず,STD 4 | STD 7+ | STD 10 | STD 12
675,デスパレイト,デスパレイト|666|desperate|绝望,145,owl＊tree,STD 5 | STD 8+ | STD 11+ | STD 13+
674,Moon of Noon,moon of noon|印度人2|堇神啊|月吗|你过关|月儿子|农具做瑜伽|科比鬼叫|牢大硅胶|四块钱|牢大打坐|牢大|五块钱|星星入门|科比跳舞|​hop|牢大鬼叫|月孙子|一块钱3|午月|月之子|印度人磕头|中午的月亮|科比坐禅|铜人|大便|屎,200,Sampling Masters MEGA,STD 7 | STD 9 | STD 13 | STD 14
667,光線チューニング,光線チューニング|光线|🖐🏻️😐🖐🏻️|中二节奏|光线turning|光线调谐|ray|ray turning,190,ナユタン星人,STD 6 | STD 8 | STD 11+ | STD 13+
666,心象蜃気楼,心象蜃気楼|心绮楼|心象|青岛地铁|心象晦气楼|心象楼|心象晨气楼|心象蜃气楼|心像楼|蜃气楼,190,Orangestar,STD 5 | STD 7+ | STD 11 | STD 13
665,相思創愛,相思創愛|相思創爱|相爱创思|相思|相思创爱|创创子|小米星,195,伊東歌詞太郎・ろん×まらしぃ,STD 6 | STD 8+ | STD 11 | STD 13
661,ちがう!!!,不对的,181,カルロス袴田(サイゼP),STD 5 | STD 8 | STD 10+ | STD 13
654,前前前世,前前前世|推荐乐曲排行榜|你的名字|上上上辈子|韦一敏,190,RADWIMPS「君の名は。」,STD 4 | STD 7 | STD 9 | STD 13
653,夢花火,夢花火|马栏山|u咩哈那比|麻辣蒜|乙姬角色歌|梦花火,186,豚乙女,STD 6 | STD 8 | STD 11 | STD 13+
652,天国と地獄 -言ノ葉リンネ-,天国と地獄 -言ノ葉リンネ-|天国地狱|言之叶轮回|天国与地狱,138,伊東歌詞太郎・ろん×れるりり,STD 4 | STD 7+ | STD 11+ | STD 13
649,リンカーネイション,リンカーネイション|灵魂转生|烈火战神|lexburner|reincarnation|轮回转生|铃魂转生|转生,185,kemu,STD 5 | STD 8 | STD 11 | STD 13+
648,華鳥風月,華鳥風月|华鸟风月|かちょうふうげつ|花鸟市场|花鸟风月|四季|四季映姬,123,幽閉サテライト,STD 2 | STD 6 | STD 9+ | STD 12+
647,StargazeR,stargazer|虎哥|大荒囚天指|观星者|摘星人|空条承太郎,195,骨盤P,STD 5 | STD 7+ | STD 10+ | STD 12+
646,Just Be Friends,,128,Dixie Flatline,STD 4 | STD 7+ | STD 10+ | STD 12+
645,ネトゲ廃人シュプレヒコール,ネトゲ廃人シュプレヒコール|😉|网游废人的呐喊|网络废人的呐喊|网游废人|废人|网络废人|网游废人齐颂曲,175,さつき が てんこもり,STD 5 | STD 7+ | STD 10+ | STD 13+
644,炉心融解,,165,iroha(sasaki)／kuma(alfred),STD 4 | STD 7 | STD 11 | STD 13
642,天火明命,天火明命|天火|天火没命|舔会妹妹|屎|大便,155,削除,STD 6 | STD 9+ | STD 13 | STD 14
641,Phantasm Brigade,phantasm brigade|pb|灵梦|幻影旅队,168,Silver Forest,STD 5 | STD 8 | STD 11+ | STD 13
640,Club Ibuki in Break All,club ibuki in break all|萃香跳舞|西瓜跳舞|ymn|东方年柄年中|小bbb|绝赞俱乐部,175,void＋夕野ヨシミ (IOSYS) feat.藤原鞠菜,STD 5 | STD 8 | STD 11 | STD 13
639,Starlight Vision,starlight vision|星光视觉|樱花灵梦|🌸|星光视界|灵梦樱,180,矢鴇つかさ feat. 三澤秋,STD 3 | STD 7+ | STD 11+ | STD 12+
638,幽闇に目醒めしは,幽闇に目醒めしは|东方四个女人躺草地|幽暗目醒|幽暗|躺草坪|东方四女躺草地|幽目|在黑暗中醒来|目醒,120,セブンスヘブンMAXION,STD 4 | STD 6 | STD 11 | STD 13
636,四月の雨,四月の雨|四月的粑粑|114514月的臭雨|键盘歌|四月的星星|konmai|四月雨|雨姐|别急1|伞|你先别急|我为你撑一把伞|四月的史|四月的雨|四月的屎|四月答辩|四月的💩|四月的别急|☂️|别急|下北泽的雨|四月的粪|不要急挑战|四月的急|四月的shi|april showers|bpm79,79,cubesato,STD 3 | STD 8+ | STD 12 | STD 13+
635,The wheel to the right,the wheel to the right|印度人|车轮右拐|欢乐喜锯人|国服刀妹|电锯惊魂|底力|轮子右拧|右轮|dj-mega|电锯人|电锯|三块钱|一块钱2|光头强|老婆|你右边有人|骷髅|电锯骷髅|🛞👉|地雷女喝魔爪|印度人放右边|向右转|到右边的轮子|向右的轮子|轮子|小鸡鸡伸过来让我锯一下,200,Sampling Masters MEGA,STD 7 | STD 8+ | STD 13 | STD 14
634,ねぇ、壊れタ人形ハ何処へ棄テらレるノ？,ねぇ、壊れタ人形ハ何処へ棄テらレるノ？|坏人形|人形|扔垃圾桶|坏人偶|坏人,188,cosMo＠暴走P,STD 6 | STD 9 | STD 13 | STD 14
633,吉原ラメント,吉原ラメント|留尾哀歌|吉原|吉原哀歌|吉原拉面|吉原泼妇|吉原怨妇|清远鸡|teto|千织,191,亜沙,STD 4 | STD 8 | STD 11+ | STD 13+
631,だんだん早くなる,だんだん早くなる|渐渐加速|末白|蛋蛋变快|蛋蛋|跑男|蛋蛋加速|越战越勇|专注轻机枪|渐变快|渐渐加快|闲鱼客服|越来越快|秃老头|逐渐加速|当当哈呀库那路|蛋蛋歌|渐渐变急|渐渐变快|哈压库|动力小子|走路歌|逐渐变快|慢慢变快|别急8|走路人|逐渐加快|早|一笔画|越走越快|当当哈压库,160,40mP,STD 3 | STD 8 | STD 10 | STD 12 | STD 12+
628,その群青が愛しかったようだった,その群青が愛しかったようだった|那份群青仿佛是很可爱的样子|群青爱|那片群青好像很可爱|群青,220,n-buna feat.ヤギヌマカナ,STD 5 | STD 7+ | STD 11 | STD 12+
625,分からない,分からない|不知道|哇嘎啦乃|我不到啊|这|暂时不能给你明确的答复|😵|哇卡拉奶|哇嘎拉奶|发生什么事了|我怎么知道|我哪知道|吾伐晓得|优质解答|我不知道|瓦卡拉奶,200,ろん×黒魔,STD 4 | STD 8 | STD 11+ | STD 14
624,HERA,hera|狐狸模拟器|超级大串|芝士雪豹|赫拉|七匹狼|狐狸|黑拉|纵连高手|纵连|🦊|一号键质检员|狐狸快跑|火狐|火狐浏览器|雅迪|儿也|luze,185,ルゼ,STD 6 | STD 9 | STD 12+ | STD 14
622,ドキドキDREAM!!!,ドキドキdream!!!|dokidoki|五对柰子,210,イロドリミドリ,STD 5 | STD 8+ | STD 11+ | STD 13
620,私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察,私の中の幻想的世界観及びその顕現を想起させたある現実での出来事に関する一考察|名字鬼长|名字很长|内心幻想世界观及相关事件考察|对现实的考察映照心中幻想世界|名字很长的歌|一考察,175,小仏 凪(CV:佐倉 薫),STD 6 | STD 7 | STD 9+ | STD 13
619,Sakura Fubuki,sakura fubuki|sakura|吹雪|🌸💨❄️|樱吹屎|fbk|神里绫华|白上吹雪|樱吹雪,175,Street,STD 5 | STD 8 | STD 12 | STD 13+
618,DETARAME ROCK&ROLL THEORY,detarame rock&roll theory|箱部弹吉他|drt|星星歌|detarame|萝莉～萝莉～|摇滚理论|drrt|8787|箱部的摇滚理论|箱部鸣,140,箱部 なる(CV:M・A・O),STD 5 | STD 8 | STD 11 | STD 13+
617,conflict,conflict|冲突|对立|公交车|🚌|bus|标准公交车|宫村|标公交车|dx公交车,160,siromaru + cranky,DX 3 | DX 8 | DX 11 | DX 13 ; STD 5 | STD 8 | STD 12+ | STD 14
616,フォルテシモBELL,フォルテシモbell|粉毛弹吉他|bell|emu|千早爱音|fortissimo bell,121,天王洲 なずな(CV:山本 彩乃),STD 3 | STD 6 | STD 9 | STD 12+
612,チュルリラ・チュルリラ・ダッダッダ！,チュルリラ・チュルリラ・ダッダッダ！|啾噜哩啦啾噜哩啦哒哒哒|哒哒哒|告老师|jk结月缘|告状|告密教室|告密老师|ddd|结月缘杀人|暗杀教室|啾噜哩啦|ダッダッダ|秋露里拉|打小报告|啾噜哩啦·啾噜哩啦·哒哒哒|撒撒米糕大|宁宁二箱,220,和田たけあき(くらげP),STD 6 | STD 8 | STD 11 | STD 13
608,色は匂へど散りぬるを,色は匂へど散りぬるを|老年人活动中心|花开艳丽终散落|花艳终散|花朵艳丽终会散落|伊洛瓦|色散|dx色散|花朵艳丽,138,幽閉サテライト,DX 3 | DX 6 | DX 9 | DX 12+ ; STD 4 | STD 7+ | STD 9+ | STD 12
606,taboo tears you up,taboo tears you up|竹竹的板子|禁忌将你撕裂|三倍icecream|淘宝|滔搏|dx禁忌将你撕裂|dxtaboo|dx淘宝|淘宝泪|他不哭你上|淘宝撕碎你,180,REDALiCE (HARDCORE TANO*C),DX 3 | DX 7+ | DX 10+ | DX 14 ; STD 6 | STD 8 | STD 11 | STD 13
605,回レ！雪月花,雪月花,160,歌組雪月花 夜々(原田 ひとみ)/いろり(茅野 愛衣)/小紫(小倉 唯) 「機巧少女は傷つかない」,DX 3 | DX 7 | DX 10 | DX 12 ; STD 5 | STD 8 | STD 10+ | STD 13
604,空威張りビヘイビア,空威張りビヘイビア|空威张|虚张声势的行为|欧尼酱|虚张声势behavior|欧欧欧欧欧欧尼酱,186,un:c・ろん×じーざすP,STD 6 | STD 8 | STD 10+ | STD 13+
603,STAIRWAY TO GENERATION,stairway to generation|一片绿|八块钱|stairway,150,Yosh(Survive Said The Prophet)「ボーダーブレイク」,STD 6 | STD 7+ | STD 11+ | STD 13+
601,ゴーストルール,ゴーストルール|👻|标准幽灵法则|幽灵法则|ghost rule|露露|小吹爆|幽灵|露露小姐|法则|dx幽灵法则|口一又卜儿一儿|幽灵规则|初音未来,210,DECO*27,DX 3 | DX 7+ | DX 9+ | DX 13 ; STD 5 | STD 8 | STD 10+ | STD 13
599,AMAZING MIGHTYYYY!!!!,amazing mightyyyy!!!!|！！！！|不可思议的大概概概概|恋爱裁判3|四个感叹号|惊异全能|am|恋爱裁判2|惊人强大|这么强？|惊人的强大|太神奇了，太强大了！|樱羽艾玛,185,WAiKURO,STD 7+ | STD 9+ | STD 13+ | STD 14+ | STD 14
598,ECHO,echo|A口|回声|人形师单手鸟|诶口|一口|电视头|恶臭,140,CIRCRUSH,STD 4 | STD 7+ | STD 11 | STD 13
